Model,Params,Epoch,TrainLoss,ValLoss,P,R,Acc,F1,FPR,FNR
EDRN-NoDelay,3472897,22,3.0207743826884744e-05,0,0.975670617592015,0.9681213246672856,0.972341075794621,0.9718813111697996,0.023543616057953517,0.03187867533271433
EDRN-NoDelay,3472897,23,1.5248460853784378e-05,0,0.9736106799130705,0.9705973382853605,0.9724938875305623,0.972101673899566,0.02565650467853909,0.02940266171463943
EDRN-NoDelay,3472897,24,8.759783007952557e-06,0,0.9739211425023284,0.97090683998762,0.972799511002445,0.972411655300682,0.025354663447026863,0.02909316001238007
EDRN-NoDelay,3472897,25,6.618601304353433e-06,0,0.9742316050915865,0.9712163416898792,0.9731051344743277,0.9727216367017979,0.02505282221551464,0.028783658310120707
EDRN-NoDelay,3472897,26,5.6120584566507696e-06,0,0.9745262503883193,0.97090683998762,0.9731051344743277,0.9727131782945736,0.024750980984002413,0.02909316001238007
EDRN-NoDelay,3472897,27,4.747423105300186e-06,0,0.974223602484472,0.97090683998762,0.9729523227383863,0.9725623934273756,0.02505282221551464,0.02909316001238007
EDRN-NoDelay,3472897,28,4.27124353144301e-06,0,0.9739373254731617,0.9715258433921387,0.9731051344743277,0.9727300898667492,0.025354663447026863,0.02847415660786134
EDRN-NoDelay,3472897,29,3.863404038803799e-06,0,0.9742316050915865,0.9712163416898792,0.9731051344743277,0.9727216367017979,0.02505282221551464,0.028783658310120707
EDRN-NoDelay,3472897,30,3.5132185695899047e-06,0,0.9739373254731617,0.9715258433921387,0.9731051344743277,0.9727300898667492,0.025354663447026863,0.02847415660786134
EDRN-NoDelay,3472897,31,3.444048384328478e-06,0,0.9739454094292804,0.9718353450943981,0.973257946210269,0.9728892331525949,0.025354663447026863,0.02816465490560198
EDRN-NoDelay,3472897,32,3.106825132065821e-06,0,0.9739373254731617,0.9715258433921387,0.9731051344743277,0.9727300898667492,0.025354663447026863,0.02847415660786134
EDRN-NoDelay,3472897,33,2.947619327423686e-06,0,0.9742396027312229,0.9715258433921387,0.973257946210269,0.9728808306214164,0.02505282221551464,0.02847415660786134
EDRN-NoDelay,3472897,34,2.785324249124152e-06,0,0.9742396027312229,0.9715258433921387,0.973257946210269,0.9728808306214164,0.02505282221551464,0.02847415660786134
EDRN-NoDelay,3472897,35,2.6657421552902006e-06,0,0.9742396027312229,0.9715258433921387,0.973257946210269,0.9728808306214164,0.02505282221551464,0.02847415660786134
EDRN-NoDelay,3472897,36,2.538362738190559e-06,0,0.9739373254731617,0.9715258433921387,0.9731051344743277,0.9727300898667492,0.025354663447026863,0.02847415660786134
EDRN-NoDelay,3472897,37,2.5473485633343585e-06,0,0.9739373254731617,0.9715258433921387,0.9731051344743277,0.9727300898667492,0.025354663447026863,0.02847415660786134
EDRN-NoDelay,3472897,38,2.3714110415522346e-06,0,0.9736352357320099,0.9715258433921387,0.9729523227383863,0.972579395817196,0.02565650467853909,0.02847415660786134
EDRN-NoDelay,3472897,39,2.3024890236473975e-06,0,0.9739454094292804,0.9718353450943981,0.973257946210269,0.9728892331525949,0.025354663447026863,0.02816465490560198
EDRN-NoDelay,3472897,40,2.2986759736690706e-06,0,0.9739292364990689,0.9712163416898792,0.9729523227383863,0.9725708972570897,0.025354663447026863,0.028783658310120707
EDRN-NoDelay,3472897,41,2.2158216174043096e-06,0,0.9739373254731617,0.9715258433921387,0.9731051344743277,0.9727300898667492,0.025354663447026863,0.02847415660786134
EDRN-NoDelay,3472897,42,2.171255721131834e-06,0,0.9736352357320099,0.9715258433921387,0.9729523227383863,0.972579395817196,0.02565650467853909,0.02847415660786134
EDRN-NoDelay,3472897,43,2.1933770896636747e-06,0,0.9736434108527132,0.9718353450943981,0.9731051344743277,0.9727385377942999,0.02565650467853909,0.02816465490560198
EDRN-NoDelay,3472897,44,2.1850153363909785e-06,0,0.9736434108527132,0.9718353450943981,0.9731051344743277,0.9727385377942999,0.02565650467853909,0.02816465490560198
EDRN-NoDelay,3472897,45,2.098912560200006e-06,0,0.9736434108527132,0.9718353450943981,0.9731051344743277,0.9727385377942999,0.02565650467853909,0.02816465490560198
EDRN-NoDelay,3472897,46,2.2131046364393114e-06,0,0.9736352357320099,0.9715258433921387,0.9729523227383863,0.972579395817196,0.02565650467853909,0.02847415660786134
EDRN-NoDelay,3472897,47,2.1046906926340644e-06,0,0.9736270555383183,0.9712163416898792,0.972799511002445,0.972420204524326,0.02565650467853909,0.028783658310120707
EDRN-NoDelay,3472897,48,2.107608337426497e-06,0,0.9736270555383183,0.9712163416898792,0.972799511002445,0.972420204524326,0.02565650467853909,0.028783658310120707
EDRN-NoDelay,3472897,49,2.0794817885416705e-06,0,0.9736270555383183,0.9712163416898792,0.972799511002445,0.972420204524326,0.02565650467853909,0.028783658310120707
EDRN-NoDelay,3472897,50,2.06399050356892e-06,0,0.9736270555383183,0.9712163416898792,0.972799511002445,0.972420204524326,0.02565650467853909,0.028783658310120707
EDRN-NoFGM,5938177,1,0.6787408601779205,0,0.5771658060814687,0.6227174249458372,0.5884779951100244,0.5990769688849189,0.444913975249019,0.3772825750541628
EDRN-NoFGM,5938177,2,0.618972183420108,0,0.7420828258221681,0.7542556484060662,0.7492359413202934,0.748119723714505,0.2556595230908542,0.24574435159393376
EDRN-NoFGM,5938177,3,0.4057087548650228,0,0.9211966435607443,0.7814917982048901,0.8591075794621027,0.8456128600133959,0.0651977060066405,0.21850820179510988
EDRN-NoFGM,5938177,4,0.24284326285123825,0,0.9552845528455285,0.872794800371402,0.9170232273838631,0.9121785540999515,0.03984304255961364,0.12720519962859797
EDRN-NoFGM,5938177,5,0.1633056218807514,0,0.9701942397856664,0.8966264314453729,0.9353606356968215,0.9319607527746502,0.026863869604587986,0.10337356855462705
EDRN-NoFGM,5938177,6,0.11636849478460275,0,0.9582417582417583,0.9445991952955741,0.9523227383863081,0.9513715710723192,0.040144883791125865,0.05540080470442588
EDRN-NoFGM,5938177,7,0.07967007110038629,0,0.96992,0.9380996595481275,0.9550733496332519,0.9537444933920705,0.02837307576214911,0.06190034045187248
EDRN-NoFGM,5938177,8,0.06247509836864013,0,0.9642633228840125,0.9520272361497988,0.9588936430317848,0.9581062139853606,0.034409900392393604,0.047972763850201175
EDRN-NoFGM,5938177,9,0.03940660255746199,0,0.9768711853517508,0.9411946765707211,0.9599633251833741,0.9587011349306431,0.02173256866888017,0.05880532342927886
EDRN-NoFGM,5938177,10,0.029913485435267482,0,0.976920644957319,0.9563602599814299,0.9672982885085575,0.9665311229277448,0.022034409900392394,0.0436397400185701
EDRN-NoFGM,5938177,11,0.04077040703179172,0,0.9488272921108742,0.964097802537914,0.956601466992665,0.9564015965612527,0.050709326894053726,0.03590219746208604
EDRN-NoFGM,5938177,12,0.03064369600122938,0,0.9671724992257665,0.9665738161559888,0.9672982885085575,0.9668730650154799,0.031995170540295804,0.033426183844011144
EDRN-NoFGM,5938177,13,0.014959412259766115,0,0.9805499664654594,0.9049829774063758,0.9442237163814181,0.9412522131015613,0.017506791427709025,0.09501702259362427
EDRN-NoFGM,5938177,14,0.039193434359801285,0,0.9445933869526363,0.9814298978644382,0.9624083129584352,0.9626593806921676,0.05614246906127377,0.018570102135561744
EDRN-NoFGM,5938177,15,0.009788882525754161,0,0.940117994100295,0.9863819251005881,0.9622555012224939,0.96269445703066,0.061273769996981586,0.013618074899411947
EDRN-NoFGM,5938177,16,0.008135689865761938,0,0.9658986175115207,0.9730733519034355,0.9697432762836186,0.969472710453284,0.03350437669785693,0.02692664809656453
EDRN-NoFGM,5938177,17,0.003043352544969261,0,0.976846057571965,0.9662643144537295,0.9720354523227384,0.9715263731134277,0.022336251131904617,0.0337356855462705
EDRN-NoFGM,5938177,18,0.0066721227765531065,0,0.9717566728739913,0.9690498297740637,0.9708129584352079,0.9704013637068031,0.027467552067612436,0.03095017022593624
EDRN-NoFGM,5938177,19,0.0027179844583560433,0,0.9739974937343359,0.9622407923243578,0.9686735941320294,0.9680834501011988,0.02505282221551464,0.03775920767564222
EDRN-NoFGM,5938177,20,0.0018947544620179823,0,0.9798425196850393,0.9628597957288765,0.9718826405867971,0.9712769278801124,0.01931783881678237,0.03714020427112349
EDRN-NoFGM,5938177,21,0.006588843857920997,0,0.9573373676248109,0.9792633859486227,0.9682151589242054,0.9681762545899633,0.042559613643223665,0.02073661405137728
EDRN-NoFGM,5938177,22,0.0017517301532909467,0,0.9741352446244936,0.9675023212627669,0.9712713936430318,0.970807453416149,0.02505282221551464,0.032497678737233054
EDRN-NoFGM,5938177,23,0.0011796784433499852,0,0.955187969924812,0.982977406375735,0.9688264058679706,0.9688834655277608,0.044974343495321464,0.017022593624264934
EDRN-NoFGM,5938177,24,0.02183313932828941,0,0.966137888956681,0.9801918910554008,0.973257946210269,0.9731141496389615,0.03350437669785693,0.019808108944599195
EDRN-NoFGM,5938177,25,0.001458732784158201,0,0.9816687737041719,0.9613122872175797,0.9720354523227384,0.9713838936669272,0.017506791427709025,0.0386877127824203
EDRN-NoFGM,5938177,26,0.0001576659795213905,0,0.9731066460587326,0.9743113587124729,0.9740220048899756,0.9737086297556449,0.026260187141563536,0.02568864128752708
EDRN-NoFGM,5938177,27,2.099839670458655e-05,0,0.9745894019212892,0.9733828536056949,0.9743276283618582,0.9739857541034376,0.024750980984002413,0.02661714639430517
EDRN-NoFGM,5938177,28,1.5784517769973787e-05,0,0.9757914338919925,0.9730733519034355,0.9747860635696821,0.9744304974430498,0.023543616057953517,0.02692664809656453
EDRN-NoFGM,5938177,29,1.2271968802661622e-05,0,0.9766863537457259,0.9724543484989168,0.9749388753056235,0.9745657568238213,0.022638092363416844,0.027545651501083256
EDRN-NoFGM,5938177,30,1.0189702432665645e-05,0,0.9763828464885022,0.9724543484989168,0.9747860635696821,0.974414637928361,0.022939933594929067,0.027545651501083256
EDRN-NoFGM,5938177,31,9.305431529600564e-06,0,0.9763755051290022,0.9721448467966574,0.9746332518337408,0.9742555831265509,0.022939933594929067,0.027855153203342618
EDRN-NoFGM,5938177,32,8.402211554207148e-06,0,0.9763755051290022,0.9721448467966574,0.9746332518337408,0.9742555831265509,0.022939933594929067,0.027855153203342618
EDRN-NoFGM,5938177,33,7.604301007273324e-06,0,0.9760720944686141,0.9721448467966574,0.9744804400977995,0.9741045123274926,0.02324177482644129,0.027855153203342618
EDRN-NoFGM,5938177,34,7.141352776548397e-06,0,0.9760720944686141,0.9721448467966574,0.9744804400977995,0.9741045123274926,0.02324177482644129,0.027855153203342618
EDRN-NoFGM,5938177,35,6.91228768801011e-06,0,0.9760646565122785,0.9718353450943981,0.9743276283618582,0.9739454094292804,0.02324177482644129,0.02816465490560198
EDRN-NoFGM,5938177,36,6.401670423026819e-06,0,0.9754658385093168,0.9721448467966574,0.9741748166259169,0.9738025112385676,0.02384545728946574,0.027855153203342618
EDRN-NoFGM,5938177,37,6.514892845643772e-06,0,0.9754658385093168,0.9721448467966574,0.9741748166259169,0.9738025112385676,0.02384545728946574,0.027855153203342618
EDRN-NoFGM,5938177,38,5.900107446712775e-06,0,0.9754658385093168,0.9721448467966574,0.9741748166259169,0.9738025112385676,0.02384545728946574,0.027855153203342618
EDRN-NoFGM,5938177,39,5.751622447510622e-06,0,0.9754658385093168,0.9721448467966574,0.9741748166259169,0.9738025112385676,0.02384545728946574,0.027855153203342618
EDRN-NoFGM,5938177,40,5.492049719070845e-06,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
EDRN-NoFGM,5938177,41,5.372800381145191e-06,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
EDRN-NoFGM,5938177,42,5.260035130469567e-06,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
EDRN-NoFGM,5938177,43,5.151858164691265e-06,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
EDRN-NoFGM,5938177,44,5.105524481817925e-06,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
EDRN-NoFGM,5938177,45,5.292183638735319e-06,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
EDRN-NoFGM,5938177,46,5.058839556900589e-06,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
EDRN-NoFGM,5938177,47,5.029155770531501e-06,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
EDRN-NoFGM,5938177,48,5.0624924920856965e-06,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
EDRN-NoFGM,5938177,49,4.99495676054861e-06,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
EDRN-NoFGM,5938177,50,5.161345084248891e-06,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
