ModelType,U,D,epoch,train_loss,val_loss,precision,recall,accuracy,f1,fpr,fnr
EDRN,32,16,18,0.0006836803009858,0.1565659779768723,0.9706891175553476,0.9634787991333952,0.96760391198044,0.9670705187946568,0.0283730757621491,0.0365212008666047
EDRN,32,16,19,0.0003230618118462,0.1661819041921542,0.9677018633540372,0.9644073042401732,0.9665342298288508,0.9660517749186172,0.0313914880772713,0.0355926957598266
EDRN,32,16,20,0.00044932023572,0.1672968726891737,0.9698007471980076,0.964097802537914,0.9674511002444988,0.966940866056185,0.0292785994566857,0.035902197462086
EDRN,32,16,21,0.0003765536094551,0.1867157816886901,0.9573040561146692,0.9715258433921388,0.9645476772616136,0.9643625192012288,0.0422577724117114,0.0284741566078613
EDRN,32,16,22,0.0006488344767009,0.1845944391993376,0.9616564417177914,0.9702878365831012,0.9662286063569682,0.965952857803112,0.037730153939028,0.0297121634168987
EDRN,32,16,23,0.0002089977388795,0.1752257473193682,0.962883435582822,0.9715258433921388,0.9674511002444988,0.967185333538746,0.0365227890129791,0.0284741566078613
EDRN,32,16,24,5.832507396847247e-05,0.1913792020999468,0.9651019147621988,0.9671928195605076,0.9665342298288508,0.966146235894265,0.0341080591608813,0.0328071804394924
EDRN,32,16,25,2.9191259167978737e-05,0.1900332088653858,0.967831735230436,0.968430826369545,0.968520782396088,0.968131188118812,0.0313914880772713,0.0315691736304549
EDRN,32,16,26,1.9780660199313177e-05,0.1994642930535169,0.9628948175406316,0.971835345094398,0.96760391198044,0.9673444239063462,0.0365227890129791,0.0281646549056019
EDRN,32,16,27,1.3224640084147792e-05,0.2058474719524383,0.9623046276432732,0.971835345094398,0.9672982885085576,0.9670465044656608,0.0371264714760036,0.0281646549056019
EDRN,32,16,28,1.107444451848166e-05,0.2072843433572695,0.9640110735158413,0.9699783348808418,0.9672982885085576,0.9669854983029929,0.0353154240869302,0.0300216651191581
EDRN,32,16,29,9.57864859593918e-06,0.211373596237256,0.9628492477740253,0.9705973382853604,0.9669926650366748,0.966707768187423,0.0365227890129791,0.0294026617146394
EDRN,32,16,30,8.221086410195801e-06,0.2150336240346615,0.9622699386503069,0.97090683998762,0.9668398533007336,0.966569095670929,0.0371264714760036,0.02909316001238
EDRN,32,16,31,7.477822075193567e-06,0.2158927424595906,0.9634296250768284,0.9702878365831012,0.967145476772616,0.9668465690053972,0.0359191065499547,0.0297121634168987
EDRN,32,16,32,6.8785299731644045e-06,0.2174233788481125,0.9634183830310482,0.9699783348808418,0.9669926650366748,0.9666872301048736,0.0359191065499547,0.0300216651191581
EDRN,32,16,33,6.428626022625394e-06,0.2192708655045582,0.9628378378378378,0.9702878365831012,0.9668398533007336,0.9665484815785416,0.0365227890129791,0.0297121634168987
EDRN,32,16,34,5.967872666063228e-06,0.2208518477586599,0.9628492477740253,0.9705973382853604,0.9669926650366748,0.966707768187423,0.0365227890129791,0.0294026617146394
EDRN,32,16,35,5.670839833818229e-06,0.2213854216612302,0.9628492477740253,0.9705973382853604,0.9669926650366748,0.966707768187423,0.0365227890129791,0.0294026617146394
EDRN,32,16,36,5.8901966927858384e-06,0.2186532777089339,0.9637369391518132,0.9705973382853604,0.9674511002444988,0.9671549730146493,0.0356172653184425,0.0294026617146394
EDRN,32,16,37,5.721680644490754e-06,0.2199558134262378,0.963725791577006,0.9702878365831012,0.9672982885085576,0.9669956816779766,0.0356172653184425,0.0297121634168987
EDRN,32,16,38,5.215769424292095e-06,0.2209765297862199,0.9642967066789782,0.9696688331785824,0.9672982885085576,0.9669753086419752,0.035013582855418,0.0303311668214175
EDRN,32,16,39,5.158256319995976e-06,0.2219060647946137,0.9631336405529954,0.9702878365831012,0.9669926650366748,0.9666975023126736,0.0362209477814669,0.0297121634168987
EDRN,32,16,40,5.063101022747455e-06,0.2228170512960507,0.963122311001844,0.9699783348808418,0.9668398533007336,0.966538164996145,0.0362209477814669,0.0300216651191581
EDRN,32,16,41,4.771752541133677e-06,0.2230521921928112,0.9637146371463716,0.9699783348808418,0.967145476772616,0.9668363412000616,0.0356172653184425,0.0300216651191581
EDRN,32,16,42,4.6993442879283975e-06,0.2237103524116369,0.9637146371463716,0.9699783348808418,0.967145476772616,0.9668363412000616,0.0356172653184425,0.0300216651191581
EDRN,32,16,43,4.575405168994761e-06,0.223775389102789,0.9637146371463716,0.9699783348808418,0.967145476772616,0.9668363412000616,0.0356172653184425,0.0300216651191581
EDRN,32,16,44,4.551397611206854e-06,0.2228910493162962,0.9642857142857144,0.9693593314763232,0.967145476772616,0.9668158666460872,0.035013582855418,0.0306406685236768
EDRN,32,16,45,4.454876491221372e-06,0.2243298045717753,0.963122311001844,0.9699783348808418,0.9668398533007336,0.966538164996145,0.0362209477814669,0.0300216651191581
EDRN,32,16,46,4.448801691891136e-06,0.2244092879387048,0.963122311001844,0.9699783348808418,0.9668398533007336,0.966538164996145,0.0362209477814669,0.0300216651191581
EDRN,32,16,47,4.463372538164269e-06,0.224445366515563,0.9634183830310482,0.9699783348808418,0.9669926650366748,0.9666872301048736,0.0359191065499547,0.0300216651191581
EDRN,32,16,48,4.535861342866645e-06,0.2244683183156527,0.9634183830310482,0.9699783348808418,0.9669926650366748,0.9666872301048736,0.0359191065499547,0.0300216651191581
EDRN,32,16,49,4.355773015163322e-06,0.2244856546704585,0.9634183830310482,0.9699783348808418,0.9669926650366748,0.9666872301048736,0.0359191065499547,0.0300216651191581
EDRN,32,16,50,4.384226883757947e-06,0.2244895971738375,0.9634183830310482,0.9699783348808418,0.9669926650366748,0.9666872301048736,0.0359191065499547,0.0300216651191581
EDRN,64,2,1,0.6886599614070013,0.6862779167982248,0.6133786848072562,0.167440420922315,0.5368276283618582,0.263068319961099,0.1029278599456685,0.832559579077685
EDRN,64,2,2,0.6825533039294757,0.677615761756897,0.5558055805580558,0.3822346022903126,0.5441625916870416,0.4529616724738676,0.2979172955025656,0.6177653977096874
EDRN,64,2,3,0.6631353004620626,0.6368690087245061,0.6255384615384615,0.6292169606932838,0.6309596577017115,0.6273723190865608,0.3673407787503773,0.3707830393067162
EDRN,64,2,4,0.5086395866595782,0.3703936751072223,0.8340888485947416,0.8542246982358404,0.8441320293398533,0.8440366972477065,0.1657108361002112,0.1457753017641597
EDRN,64,2,5,0.2889171044986982,0.2344266210611049,0.9173052362707536,0.8891983905911482,0.9057151589242054,0.903033160458903,0.0781768789616661,0.1108016094088517
EDRN,64,2,6,0.194238764162247,0.1776378670564064,0.9274292742927428,0.9334571340142372,0.9310819070904646,0.9304334413080364,0.071234530636885,0.0665428659857629
EDRN,64,2,7,0.1411588179090848,0.1456170448890099,0.961352657004831,0.9238625812441968,0.9440709046454768,0.9422348484848484,0.0362209477814669,0.0761374187558031
EDRN,64,2,8,0.1016923272265837,0.1334322702426176,0.9700032605151614,0.9207675642216032,0.9468215158924206,0.9447443632899332,0.0277693932991246,0.0792324357783967
EDRN,64,2,9,0.078159023864338,0.1297505325995958,0.9336506991966677,0.9712163416898792,0.9517114914425427,0.9520631067961164,0.067310594627226,0.0287836583101207
EDRN,64,2,10,0.0609115903050853,0.1097684749043904,0.9732057416267944,0.9442896935933148,0.9596577017114916,0.9585296889726672,0.0253546634470268,0.0557103064066852
EDRN,64,2,11,0.0392907116060646,0.1145988851785659,0.9687203791469194,0.9489322191272052,0.9596577017114916,0.9587242026266416,0.0298822819197102,0.0510677808727948
EDRN,64,2,12,0.0242451256893288,0.1294426723168446,0.9478601567209162,0.9733828536056948,0.960421760391198,0.96045197740113,0.0522185330516148,0.0266171463943051
EDRN,64,2,13,0.0204590815835847,0.1372364570315067,0.982478909798832,0.9371711544413496,0.9607273838630808,0.9592903532393474,0.0162994265016601,0.0628288455586505
EDRN,64,2,14,0.0150949722738005,0.1275220940319391,0.9621188789651988,0.9668833178582482,0.9648533007334964,0.9644952145723988,0.0371264714760036,0.0331166821417517
EDRN,64,2,15,0.0065292443009988,0.1414001604112295,0.969187675070028,0.9637883008356546,0.9669926650366748,0.9664804469273744,0.0298822819197102,0.0362116991643454
EDRN,64,2,16,0.0025935047423655,0.1571017171327884,0.9698007471980076,0.964097802537914,0.9674511002444988,0.966940866056185,0.0292785994566857,0.035902197462086
EDRN,64,2,17,0.0018502720141931,0.1861678909223813,0.9507552870090634,0.9740018570102136,0.962255501222494,0.9622381898792234,0.0492001207364926,0.0259981429897864
EDRN,64,2,18,0.0010446216519295,0.1766116527410653,0.9633055812519272,0.9668833178582482,0.9654645476772616,0.9650911337658326,0.0359191065499547,0.0331166821417517
EDRN,64,2,19,0.0005041676423878,0.1908969128361115,0.9714016341923318,0.9566697616836892,0.964700488997555,0.9639794168096056,0.0274675520676124,0.0433302383163107
EDRN,64,2,20,0.0001692375795895,0.2283070901265511,0.9484939759036144,0.9746208604147324,0.961338630806846,0.9613799419935888,0.0516148505885904,0.0253791395852677
EDRN,64,2,21,0.0040276275817282,0.189865166751238,0.971041863393138,0.9548127514701332,0.9636308068459658,0.9628589263420724,0.0277693932991246,0.0451872485298669
EDRN,64,2,22,0.0005013655980012,0.1920627728104591,0.968798751950078,0.9610027855153204,0.9654645476772616,0.9648850217526412,0.0301841231512224,0.0389972144846796
EDRN,64,2,23,0.0007498302069367,0.2029868914530827,0.976515391939067,0.9523367378520582,0.965158924205379,0.9642745220933876,0.0223362511319046,0.0476632621479418
EDRN,64,2,24,0.0020821772782605,0.1753146413427133,0.9682440846824408,0.9625502940266172,0.9659229828850856,0.9653887940400434,0.0307878056142469,0.0374497059733828
EDRN,64,2,25,0.0004620608854635,0.1857507922328435,0.9591089411046688,0.972763850201176,0.9660757946210268,0.9658881376767056,0.040446725022638,0.0272361497988238
EDRN,64,2,26,0.0007991607324304,0.182041975741203,0.9645935960591132,0.9696688331785824,0.9674511002444988,0.967124556258682,0.0347117416239058,0.0303311668214175
EDRN,64,2,27,9.068961108264026e-05,0.1826537681313661,0.9695841092489136,0.9668833178582482,0.9686735941320294,0.9682318301565164,0.029580440688198,0.0331166821417517
EDRN,64,2,28,3.249341510197085e-05,0.1911026984453201,0.970432617491441,0.965026307644692,0.9682151589242054,0.96772191185599,0.0286749169936613,0.0349736923553079
EDRN,64,2,29,2.1283244170542905e-05,0.1948765630905445,0.9695652173913044,0.9662643144537296,0.9683679706601468,0.9679119516354052,0.029580440688198,0.0337356855462705
EDRN,64,2,30,1.6971929347584173e-05,0.1974158275585908,0.9686918784872908,0.9671928195605076,0.9683679706601468,0.9679417686231996,0.0304859643827346,0.0328071804394924
EDRN,64,2,31,1.431282402546248e-05,0.1999070684497173,0.9681213246672856,0.9681213246672856,0.968520782396088,0.9681213246672856,0.0310896468457591,0.0318786753327143
EDRN,64,2,32,1.2495392481399063e-05,0.2016841688981423,0.9692642036634586,0.9662643144537296,0.9682151589242054,0.967761934283943,0.0298822819197102,0.0337356855462705
EDRN,64,2,33,1.1287620002174384e-05,0.2032347774276366,0.9698289269051322,0.965026307644692,0.9679095354523228,0.967421656841452,0.0292785994566857,0.0349736923553079
EDRN,64,2,34,1.1070719263163764e-05,0.2048865763040689,0.9686821705426356,0.9668833178582482,0.9682151589242054,0.9677819083023544,0.0304859643827346,0.0331166821417517
EDRN,64,2,35,9.442819663700691e-06,0.2059927571278352,0.968963376784606,0.9662643144537296,0.968062347188264,0.967611963427863,0.0301841231512224,0.0337356855462705
EDRN,64,2,36,8.854393137461067e-06,0.2072360171721531,0.9683720930232558,0.9665738161559888,0.9679095354523228,0.9674721189591078,0.0307878056142469,0.0334261838440111
EDRN,64,2,37,8.37993874168975e-06,0.2085757335791221,0.9686724565756824,0.9665738161559888,0.968062347188264,0.9676219984508132,0.0304859643827346,0.0334261838440111
EDRN,64,2,38,8.082116406827621e-06,0.2092749115366202,0.9686724565756824,0.9665738161559888,0.968062347188264,0.9676219984508132,0.0304859643827346,0.0334261838440111
EDRN,64,2,39,7.616273745288009e-06,0.2099557862831996,0.968653010552452,0.96595481275147,0.9677567237163814,0.9673020300635364,0.0304859643827346,0.0340451872485298
EDRN,64,2,40,7.3255226606778915e-06,0.2106031305514849,0.9686627365808254,0.9662643144537296,0.9679095354523228,0.9674620390455532,0.0304859643827346,0.0337356855462705
EDRN,64,2,41,7.167367081924917e-06,0.211070855649618,0.9686627365808254,0.9662643144537296,0.9679095354523228,0.9674620390455532,0.0304859643827346,0.0337356855462705
EDRN,64,2,42,6.968640382008463e-06,0.2115314236054053,0.9686724565756824,0.9665738161559888,0.968062347188264,0.9676219984508132,0.0304859643827346,0.0334261838440111
EDRN,64,2,43,6.877172228751778e-06,0.2117913938485659,0.968653010552452,0.96595481275147,0.9677567237163814,0.9673020300635364,0.0304859643827346,0.0340451872485298
EDRN,64,2,44,7.174303789270198e-06,0.2120394334197044,0.9686724565756824,0.9665738161559888,0.968062347188264,0.9676219984508132,0.0304859643827346,0.0334261838440111
EDRN,64,2,45,6.7000949548820736e-06,0.2123016858330139,0.9689537410742004,0.96595481275147,0.9679095354523228,0.967451952882827,0.0301841231512224,0.0340451872485298
EDRN,64,2,46,6.564856779898666e-06,0.2124546313515076,0.968653010552452,0.96595481275147,0.9677567237163814,0.9673020300635364,0.0304859643827346,0.0340451872485298
EDRN,64,2,47,6.5513657869604895e-06,0.2125324715788547,0.968653010552452,0.96595481275147,0.9677567237163814,0.9673020300635364,0.0304859643827346,0.0340451872485298
EDRN,64,2,48,6.604208998886372e-06,0.2125727219077257,0.968653010552452,0.96595481275147,0.9677567237163814,0.9673020300635364,0.0304859643827346,0.0340451872485298
EDRN,64,2,49,6.477029354156317e-06,0.2125773773743556,0.968653010552452,0.96595481275147,0.9677567237163814,0.9673020300635364,0.0304859643827346,0.0340451872485298
EDRN,64,2,50,6.618218933978754e-06,0.2125793861655088,0.968653010552452,0.96595481275147,0.9677567237163814,0.9673020300635364,0.0304859643827346,0.0340451872485298
EDRN,64,4,1,0.6879194310078254,0.6855051150688758,0.6045258620689655,0.1736304549675023,0.5359107579462102,0.269776388554941,0.1107757319649864,0.8263695450324977
EDRN,64,4,2,0.6810095665546564,0.6754793295493493,0.5648021828103683,0.3844011142061281,0.5498166259168704,0.4574585635359116,0.2888620585571989,0.6155988857938719
EDRN,64,4,3,0.6603243075884305,0.6310599125348605,0.6331236897274634,0.6542865985762921,0.6421149144254279,0.643531202435312,0.3697555086024751,0.3457134014237078
EDRN,64,4,4,0.4926068026285905,0.3589310760681445,0.8441874619598296,0.8585577220674714,0.8519254278728606,0.8513119533527697,0.1545427105342589,0.1414422779325286
EDRN,64,4,5,0.279322695846741,0.2346987219957205,0.9154574132492114,0.8981739399566697,0.9087713936430318,0.906733322918294,0.0808934500452761,0.1018260600433302
EDRN,64,4,6,0.1807498731292211,0.1876602218701289,0.9015195791934542,0.9548127514701332,0.9261919315403424,0.927401172403427,0.1017204950196196,0.0451872485298669
EDRN,64,4,7,0.1271665027508368,0.1466180647795017,0.9754071119973412,0.9083874961312288,0.9434596577017116,0.9407051282051282,0.0223362511319046,0.0916125038687712
EDRN,64,4,8,0.0915856861079541,0.1130224861777745,0.958204334365325,0.9579077684927269,0.9585880195599022,0.9580560284785636,0.0407485662541503,0.0420922315072732
EDRN,64,4,9,0.0629939033578221,0.104552309673566,0.9825186144383296,0.939337666357165,0.96179706601467,0.9604430379746836,0.0162994265016601,0.060662333642835
EDRN,64,4,10,0.0458774002483831,0.1126969989675742,0.9441957624589676,0.9792633859486228,0.9611858190709046,0.9614099058037072,0.0564443102927859,0.0207366140513772
EDRN,64,4,11,0.0337746339814307,0.1086586318337,0.9627577716220376,0.9681213246672856,0.9657701711491442,0.965432098765432,0.0365227890129791,0.0318786753327143
EDRN,64,4,12,0.018711196231799,0.1425107333522576,0.9394565859421146,0.984524914887032,0.9610330073349632,0.9614628985945292,0.061877452460006,0.0154750851129681
EDRN,64,4,13,0.0129360125462811,0.1138295405186139,0.964209238299174,0.9755493655215104,0.9700488997555012,0.9698461538461538,0.0353154240869302,0.0244506344784896
EDRN,64,4,14,0.0084362050581078,0.1167922902565736,0.9677719243879764,0.9665738161559888,0.96760391198044,0.9671724992257664,0.0313914880772713,0.0334261838440111
EDRN,64,4,15,0.0091308319903104,0.1191085909421627,0.9710640945861856,0.96595481275147,0.968979217603912,0.9685027152831652,0.0280712345306368,0.0340451872485298
EDRN,64,4,16,0.0039341017948642,0.1331398756458209,0.9671274961597542,0.9743113587124728,0.9709657701711492,0.9707061362935554,0.032297011771808,0.025688641287527
EDRN,64,4,17,0.0034392492573085,0.1531128929211543,0.9839640795381654,0.949551222531724,0.9674511002444988,0.9664514096708144,0.0150920615756112,0.050448777468276
EDRN,64,4,18,0.0013612589112968,0.1421030478981825,0.9788776796973518,0.9610027855153204,0.9705073349633252,0.9698578791191628,0.020223362511319,0.0389972144846796
EDRN,64,4,19,0.0008821448871878,0.1436150417878077,0.9660134721371708,0.9764778706282884,0.9714242053789732,0.9712174849930736,0.0335043766978569,0.0235221293717115
EDRN,64,4,20,0.0006879873574759,0.1451903260671175,0.9692591454042422,0.9758588672237696,0.972799511002445,0.972547809993831,0.0301841231512224,0.0241411327762302
EDRN,64,4,21,0.0010647580037094,0.1522896232513281,0.9695009242144176,0.9740018570102136,0.9720354523227384,0.9717461787864752,0.0298822819197102,0.0259981429897864
EDRN,64,4,22,0.0004828224956816,0.1564225474229225,0.9666462668298652,0.977715877437326,0.972341075794621,0.9721495614709956,0.0329006942348324,0.022284122562674
EDRN,64,4,23,0.0003605765311056,0.1500538616226269,0.973700495049505,0.9740018570102136,0.9741748166259168,0.9738511527154572,0.025656504678539,0.0259981429897864
EDRN,64,4,24,0.0002810356943952,0.1522639577205364,0.9710144927536232,0.9746208604147324,0.9731051344743276,0.9728143342601174,0.0283730757621491,0.0253791395852677
EDRN,64,4,25,0.0002866357136169,0.1589830460456701,0.9675145571559914,0.9770968740328072,0.9724938875305624,0.9722821065599014,0.0319951705402958,0.0229031259671928
EDRN,64,4,26,8.302499874774255e-05,0.1509982341757187,0.9763313609467456,0.9702878365831012,0.9737163814180928,0.9733002173238124,0.022939933594929,0.0297121634168987
EDRN,64,4,27,0.0001085367570899,0.1694754665860763,0.978703413717507,0.9671928195605076,0.9734107579462102,0.9729140722291408,0.0205252037428312,0.0328071804394924
EDRN,64,4,28,0.0002018009540078,0.1656801201976262,0.9718875502008032,0.9736923553079542,0.9731051344743276,0.9727891156462584,0.0274675520676124,0.0263076446920458
EDRN,64,4,29,4.253438443741358e-05,0.1612052573607518,0.9722479185938946,0.9758588672237696,0.9743276283618582,0.974050046339203,0.0271657108361002,0.0241411327762302
EDRN,64,4,30,1.6868351993847544e-05,0.1646515847398684,0.9696225836146056,0.9780253791395852,0.9740220048899756,0.9738058551617874,0.0298822819197102,0.0219746208604147
EDRN,64,4,31,1.1470649356991858e-05,0.1641290514514996,0.9746130030959752,0.9743113587124728,0.974786063569682,0.9744621575607492,0.0247509809840024,0.025688641287527
EDRN,64,4,32,9.105234736440392e-06,0.1658653599711564,0.9746130030959752,0.9743113587124728,0.974786063569682,0.9744621575607492,0.0247509809840024,0.025688641287527
EDRN,64,4,33,7.773745684639485e-06,0.1671890071951426,0.974009900990099,0.9743113587124728,0.9744804400977995,0.9741606065294754,0.0253546634470268,0.025688641287527
EDRN,64,4,34,7.149355575655556e-06,0.1674546593656906,0.9746130030959752,0.9743113587124728,0.974786063569682,0.9744621575607492,0.0247509809840024,0.025688641287527
EDRN,64,4,35,6.748061034263978e-06,0.1683497623755381,0.9746130030959752,0.9743113587124728,0.974786063569682,0.9744621575607492,0.0247509809840024,0.025688641287527
EDRN,64,4,36,6.174174810798132e-06,0.1693778433478795,0.9743431221020092,0.9755493655215104,0.975244498777506,0.9749458707083204,0.0250528222155146,0.0244506344784896
EDRN,64,4,37,5.928073619543284e-06,0.1695932975182166,0.9746051409104988,0.9740018570102136,0.9746332518337408,0.9743034055727554,0.0247509809840024,0.0259981429897864
EDRN,64,4,38,5.622826519741536e-06,0.17048279941082,0.974319306930693,0.9746208604147324,0.974786063569682,0.9744700603434936,0.0250528222155146,0.0253791395852677
EDRN,64,4,39,5.30880698389725e-06,0.1706678448961331,0.9746130030959752,0.9743113587124728,0.974786063569682,0.9744621575607492,0.0247509809840024,0.025688641287527
EDRN,64,4,40,5.199898822092144e-06,0.1711086189517608,0.9746130030959752,0.9743113587124728,0.974786063569682,0.9744621575607492,0.0247509809840024,0.025688641287527
EDRN,64,4,41,5.112758915314631e-06,0.1713358914622893,0.9746130030959752,0.9743113587124728,0.974786063569682,0.9744621575607492,0.0247509809840024,0.025688641287527
EDRN,64,4,42,5.062122109113541e-06,0.1717620033484239,0.9746287128712872,0.9749303621169916,0.9750916870415648,0.974779514157512,0.0247509809840024,0.0250696378830083
EDRN,64,4,43,4.877023892154634e-06,0.1720016369452843,0.9746287128712872,0.9749303621169916,0.9750916870415648,0.974779514157512,0.0247509809840024,0.0250696378830083
EDRN,64,4,44,4.7513515321148025e-06,0.1720709284910788,0.9746287128712872,0.9749303621169916,0.9750916870415648,0.974779514157512,0.0247509809840024,0.0250696378830083
EDRN,64,4,45,4.728592360746776e-06,0.1721678880544809,0.9746287128712872,0.9749303621169916,0.9750916870415648,0.974779514157512,0.0247509809840024,0.0250696378830083
EDRN,64,4,46,5.759441668610284e-06,0.1724607520378553,0.9743272502319826,0.9749303621169916,0.9749388753056236,0.9746287128712872,0.0250528222155146,0.0250696378830083
EDRN,64,4,47,4.732289990163106e-06,0.1724325028749612,0.9743272502319826,0.9749303621169916,0.9749388753056236,0.9746287128712872,0.0250528222155146,0.0250696378830083
EDRN,64,4,48,4.705439096142072e-06,0.1723935254491292,0.9743272502319826,0.9749303621169916,0.9749388753056236,0.9746287128712872,0.0250528222155146,0.0250696378830083
EDRN,64,4,49,4.637195419176211e-06,0.1723962420454392,0.9743272502319826,0.9749303621169916,0.9749388753056236,0.9746287128712872,0.0250528222155146,0.0250696378830083
EDRN,64,4,50,4.617466620752216e-06,0.1723990916059567,0.9743272502319826,0.9749303621169916,0.9749388753056236,0.9746287128712872,0.0250528222155146,0.0250696378830083
EDRN,64,8,1,0.6877726568625524,0.685112462593959,0.5762250453720508,0.1965335809346951,0.531937652811736,0.2930994691899377,0.1409598551162088,0.8034664190653048
EDRN,64,8,2,0.6798165589570999,0.6728326036379888,0.565526145900581,0.542246982358403,0.5683068459657702,0.55364196555538,0.4062782976154542,0.457753017641597
EDRN,64,8,3,0.6511125713586807,0.616242922269381,0.621885686370298,0.7879913339523368,0.6587713936430318,0.6951535836177475,0.4672502263809236,0.2120086660476632
EDRN,64,8,4,0.4877601283100935,0.35923593548628,0.8416177832664402,0.843701640359022,0.844437652811736,0.8426584234930449,0.1548445517657712,0.156298359640978
EDRN,64,8,5,0.2654388114236868,0.2227155405741471,0.9367720465890182,0.8712472918601052,0.90739608801956,0.9028223220012828,0.0573498339873226,0.1287527081398947
EDRN,64,8,6,0.1702897580197224,0.1675882809437238,0.9528608582574772,0.9071494893221912,0.9319987775061124,0.9294434755034088,0.0437669785692725,0.0928505106778087
EDRN,64,8,7,0.1202948682296734,0.1292635855766443,0.9543464665415884,0.944599195295574,0.9503361858190708,0.9494478145901384,0.0440688198007847,0.0554008047044258
EDRN,64,8,8,0.0882230493096778,0.115756879059168,0.9494672754946728,0.9653358093469514,0.9575183374083128,0.9573357888275016,0.0501056444310292,0.0346641906530485
EDRN,64,8,9,0.0656843504940088,0.0985731362150265,0.970886075949367,0.949551222531724,0.9610330073349632,0.9601001408230324,0.0277693932991246,0.050448777468276
EDRN,64,8,10,0.0488540204958273,0.0937309964345051,0.9667081518357188,0.9616217889198392,0.964700488997555,0.9641582622187742,0.032297011771808,0.0383782110801609
EDRN,64,8,11,0.0322773614540123,0.0975196762726857,0.9750158127767236,0.9541937480656144,0.9653117359413202,0.9644924135773504,0.0238454572894657,0.0458062519343856
EDRN,64,8,12,0.0260158669687091,0.1150365947530819,0.97011638880151,0.9545032497678736,0.9630195599022005,0.9622464898595944,0.0286749169936613,0.0454967502321262
EDRN,64,8,13,0.0140441490176062,0.1123253376438067,0.9678416821273964,0.9687403280718044,0.9686735941320294,0.9682907965970612,0.0313914880772713,0.0312596719281956
EDRN,64,8,14,0.0076717502222611,0.1380662138645465,0.9561243144424132,0.9712163416898792,0.9637836185819072,0.9636112390603409,0.0434651373377603,0.0287836583101207
EDRN,64,8,15,0.0128354614515466,0.3315755472733424,0.994942196531792,0.8523676880222841,0.9249694376528116,0.9181530255042508,0.0042257772411711,0.1476323119777158
EDRN,64,8,16,0.0317995016297432,0.0943051611001675,0.9771660932123866,0.9668833178582482,0.9724938875305624,0.9719975108898568,0.0220344099003923,0.0331166821417517
EDRN,64,8,17,0.0031808135849692,0.1094733723081075,0.967117393976644,0.9740018570102136,0.970812958435208,0.9705474171164226,0.032297011771808,0.0259981429897864
EDRN,64,8,18,0.0015927178817666,0.1145466488714401,0.9700894233734196,0.9736923553079542,0.9721882640586798,0.9718875502008032,0.0292785994566857,0.0263076446920458
EDRN,64,8,19,0.0006072616659086,0.1371625277858514,0.9657935285053928,0.9699783348808418,0.9682151589242054,0.967881408276714,0.0335043766978569,0.0300216651191581
EDRN,64,8,20,0.0002733782154371,0.1312091069725843,0.9732337379396204,0.9678118229650264,0.9709657701711492,0.9705152079453756,0.0259583459100513,0.0321881770349736
EDRN,64,8,21,0.0001270265810699,0.1407265336467669,0.971153846153846,0.9690498297740636,0.9705073349633252,0.9701006971340046,0.0280712345306368,0.0309501702259362
EDRN,64,8,22,6.176841980749696e-05,0.1436376439837309,0.9777568922305764,0.96595481275147,0.972341075794621,0.9718200217966684,0.0214307274373679,0.0340451872485298
EDRN,64,8,23,4.715856948678265e-05,0.1464267774270131,0.97179169249845,0.9702878365831012,0.9714242053789732,0.9710391822827938,0.0274675520676124,0.0297121634168987
EDRN,64,8,24,3.709434818469722e-05,0.1537371879586806,0.9762277134813888,0.96595481275147,0.9715770171149144,0.9710640945861856,0.022939933594929,0.0340451872485298
EDRN,64,8,25,2.920626049602176e-05,0.1557943428365084,0.9744627841793834,0.968430826369545,0.9718826405867972,0.9714374417882644,0.0247509809840024,0.0315691736304549
EDRN,64,8,26,1.964770872466313e-05,0.1598040730907367,0.9750390015600624,0.9671928195605076,0.9715770171149144,0.971100062150404,0.0241472985209779,0.0328071804394924
EDRN,64,8,27,1.6970222811953416e-05,0.1616285411784282,0.9759600374648768,0.9675023212627668,0.9721882640586798,0.9717127758781472,0.0232417748264412,0.032497678737233
EDRN,64,8,28,1.4774421419343316e-05,0.1635003273303692,0.9738399252569292,0.9678118229650264,0.9712713936430318,0.9708165166097484,0.0253546634470268,0.0321881770349736
EDRN,64,8,29,1.4605676207898236e-05,0.1635505046982031,0.974422956955708,0.9668833178582482,0.9711185819070904,0.9706384961938792,0.0247509809840024,0.0331166821417517
EDRN,64,8,30,1.2564914877307625e-05,0.1657462996932176,0.9738399252569292,0.9678118229650264,0.9712713936430318,0.9708165166097484,0.0253546634470268,0.0321881770349736
EDRN,64,8,31,1.090310175956032e-05,0.1680812466029937,0.9741433021806852,0.9678118229650264,0.9714242053789732,0.9709672411116286,0.0250528222155146,0.0321881770349736
EDRN,64,8,32,1.0026189281339051e-05,0.1700176355930475,0.9735449735449736,0.9681213246672856,0.9712713936430318,0.9708255741775296,0.025656504678539,0.0318786753327143
EDRN,64,8,33,9.974792880904297e-06,0.1696761600100077,0.9750467872738616,0.9675023212627668,0.9717298288508558,0.9712599036818392,0.0241472985209779,0.032497678737233
EDRN,64,8,34,3.738321364520604e-05,0.1597933141657939,0.9691643539932162,0.972763850201176,0.9712713936430318,0.9709607661414892,0.0301841231512224,0.0272361497988238
EDRN,64,8,35,1.3448748098618616e-05,0.1558842779352114,0.9738317757009346,0.9675023212627668,0.9711185819070904,0.9706567303213788,0.0253546634470268,0.032497678737233
